date,city,PM_China,PM_US Post
2013-1-14,Guangzhou,50.0,45.0
2013-1-14,Guangzhou,46.0,44.0
2013-1-14,Guangzhou,42.5,37.0
2013-1-14,Guangzhou,42.5,42.0
2013-1-14,Guangzhou,49.5,52.0
2013-1-14,Guangzhou,52.5,53.0
2013-1-14,Guangzhou,63.5,64.0
2013-1-14,Guangzhou,68.5,70.0
2013-1-14,Guangzhou,65.0,69.0
2013-1-14,Guangzhou,70.0,71.0
2013-1-14,Guangzhou,75.5,77.0
2013-1-14,Guangzhou,77.5,81.0
2013-1-14,Guangzhou,67.0,63.0
2013-1-14,Guangzhou,70.0,78.0
2013-1-14,Guangzhou,73.5,81.0
2013-1-14,Guangzhou,74.0,90.0
2013-1-14,Guangzhou,93.5,99.0
2013-1-14,Guangzhou,105.5,107.0
2013-1-14,Guangzhou,115.5,115.0
2013-1-14,Guangzhou,148.0,140.0
2013-1-14,Guangzhou,176.0,184.0
2013-1-15,Guangzhou,169.0,166.0
2013-1-15,Guangzhou,166.5,166.0
2013-1-15,Guangzhou,158.5,154.0
2013-1-15,Guangzhou,140.5,126.0
2013-1-15,Guangzhou,108.5,98.0
2013-1-15,Guangzhou,100.0,97.0
2013-1-15,Guangzhou,116.5,125.0
2013-1-15,Guangzhou,109.5,97.0
2013-1-15,Guangzhou,92.5,97.0
2013-1-15,Guangzhou,81.5,85.0
2013-1-15,Guangzhou,80.5,87.0
2013-1-15,Guangzhou,81.0,79.0
2013-1-15,Guangzhou,78.5,77.0
2013-1-15,Guangzhou,68.5,63.0
2013-1-15,Guangzhou,80.5,79.0
2013-1-15,Guangzhou,111.0,110.0
2013-1-15,Guangzhou,125.0,142.0
2013-1-15,Guangzhou,139.5,153.0
2013-1-16,Guangzhou,153.0,172.0
2013-1-16,Guangzhou,157.0,184.0
2013-1-16,Guangzhou,154.0,179.0
2013-1-16,Guangzhou,161.5,203.0
2013-1-16,Guangzhou,172.0,221.0
2013-1-16,Guangzhou,164.5,210.0
2013-1-16,Guangzhou,154.5,181.0
2013-1-16,Guangzhou,150.5,162.0
2013-1-16,Guangzhou,155.5,163.0
2013-1-16,Guangzhou,164.5,172.0
2013-1-16,Guangzhou,156.0,161.0
2013-1-16,Guangzhou,127.5,139.0
2013-1-16,Guangzhou,91.5,105.0
2013-1-16,Guangzhou,78.0,79.0
2013-1-16,Guangzhou,83.5,81.0
2013-1-16,Guangzhou,82.0,78.0
2013-1-16,Guangzhou,81.5,80.0
2013-1-16,Guangzhou,77.5,72.0
2013-1-16,Guangzhou,87.0,89.0
2013-1-16,Guangzhou,111.5,112.0
2013-1-16,Guangzhou,144.5,126.0
2013-1-16,Guangzhou,167.5,155.0
2013-1-16,Guangzhou,173.0,174.0
2013-1-16,Guangzhou,175.0,179.0
2013-1-17,Guangzhou,173.0,187.0
2013-1-17,Guangzhou,173.5,193.0
2013-1-17,Guangzhou,169.5,184.0
2013-1-17,Guangzhou,144.5,133.0
2013-1-17,Guangzhou,119.5,112.0
2013-1-17,Guangzhou,104.0,96.0
2013-1-17,Guangzhou,100.0,93.0
2013-1-17,Guangzhou,94.0,94.0
2013-1-17,Guangzhou,97.5,96.0
2013-1-17,Guangzhou,90.5,90.0
2013-1-17,Guangzhou,78.5,72.0
2013-1-17,Guangzhou,83.0,76.0
2013-1-17,Guangzhou,80.5,81.0
2013-1-17,Guangzhou,74.5,72.0
2013-1-17,Guangzhou,74.5,74.0
2013-1-17,Guangzhou,72.0,75.0
2013-1-17,Guangzhou,73.0,67.0
2013-1-17,Guangzhou,66.5,58.0
2013-1-17,Guangzhou,66.5,67.0
2013-1-17,Guangzhou,69.0,68.0
2013-1-17,Guangzhou,74.5,71.0
2013-1-17,Guangzhou,75.5,73.0
2013-1-17,Guangzhou,73.5,72.0
2013-1-17,Guangzhou,71.5,72.0
2013-1-18,Guangzhou,70.0,64.0
2013-1-18,Guangzhou,71.0,70.0
2013-1-18,Guangzhou,76.5,76.0
2013-1-18,Guangzhou,77.0,76.0
2013-1-18,Guangzhou,85.0,81.0
2013-1-18,Guangzhou,84.0,84.0
2013-1-18,Guangzhou,91.0,91.0
2013-1-18,Guangzhou,97.5,100.0
2013-1-18,Guangzhou,100.5,99.0
2013-1-18,Guangzhou,99.5,99.0
2013-1-18,Guangzhou,113.0,119.0
2013-1-18,Guangzhou,116.5,122.0
2013-1-18,Guangzhou,109.5,115.0
2013-1-18,Guangzhou,117.5,129.0
2013-1-18,Guangzhou,118.0,129.0
2013-1-18,Guangzhou,101.0,104.0
2013-1-18,Guangzhou,101.0,97.0
2013-1-18,Guangzhou,98.0,91.0
2013-1-18,Guangzhou,104.5,107.0
2013-1-18,Guangzhou,101.0,97.0
2013-1-18,Guangzhou,97.0,94.0
2013-1-18,Guangzhou,94.0,89.0
2013-1-18,Guangzhou,95.0,93.0
2013-1-19,Guangzhou,90.0,83.0
2013-1-19,Guangzhou,85.5,83.0
2013-1-19,Guangzhou,90.0,92.0
2013-1-19,Guangzhou,84.5,84.0
2013-1-19,Guangzhou,88.5,88.0
2013-1-19,Guangzhou,89.0,88.0
2013-1-19,Guangzhou,91.5,94.0
2013-1-19,Guangzhou,89.0,88.0
2013-1-19,Guangzhou,91.0,88.0
2013-1-19,Guangzhou,95.5,95.0
2013-1-19,Guangzhou,98.0,95.0
2013-1-19,Guangzhou,93.5,95.0
2013-1-19,Guangzhou,89.0,88.0
2013-1-19,Guangzhou,86.0,85.0
2013-1-19,Guangzhou,94.0,98.0
2013-1-19,Guangzhou,96.0,103.0
2013-1-19,Guangzhou,101.0,107.0
2013-1-19,Guangzhou,103.5,103.0
2013-1-19,Guangzhou,118.5,125.0
2013-1-19,Guangzhou,109.0,111.0
2013-1-19,Guangzhou,94.0,76.0
2013-1-19,Guangzhou,84.0,78.0
2013-1-19,Guangzhou,77.5,71.0
2013-1-19,Guangzhou,82.0,84.0
2013-1-20,Guangzhou,92.5,96.0
2013-1-20,Guangzhou,93.0,91.0
2013-1-20,Guangzhou,85.0,78.0
2013-1-20,Guangzhou,83.0,84.0
2013-1-20,Guangzhou,86.5,100.0
2013-1-20,Guangzhou,91.0,106.0
2013-1-20,Guangzhou,98.0,104.0
2013-1-20,Guangzhou,94.0,101.0
2013-1-20,Guangzhou,87.5,85.0
2013-1-20,Guangzhou,82.5,75.0
2013-1-20,Guangzhou,80.0,72.0
2013-1-20,Guangzhou,85.0,82.0
2013-1-20,Guangzhou,68.5,63.0
2013-1-20,Guangzhou,84.5,79.0
2013-1-20,Guangzhou,80.5,80.0
2013-1-20,Guangzhou,74.0,74.0
2013-1-20,Guangzhou,79.5,83.0
2013-1-20,Guangzhou,79.0,81.0
2013-1-20,Guangzhou,96.0,98.0
2013-1-20,Guangzhou,117.5,126.0
2013-1-20,Guangzhou,150.5,181.0
2013-1-20,Guangzhou,159.5,191.0
2013-1-20,Guangzhou,171.5,183.0
2013-1-20,Guangzhou,178.5,195.0
2013-1-21,Guangzhou,177.5,189.0
2013-1-21,Guangzhou,176.5,189.0
2013-1-21,Guangzhou,180.5,188.0
2013-1-21,Guangzhou,181.0,187.0
2013-1-21,Guangzhou,180.5,188.0
2013-1-21,Guangzhou,186.0,187.0
2013-1-21,Guangzhou,162.0,154.0
2013-1-21,Guangzhou,137.5,124.0
2013-1-21,Guangzhou,133.5,129.0
2013-1-21,Guangzhou,121.5,120.0
2013-1-21,Guangzhou,124.0,127.0
2013-1-21,Guangzhou,135.0,141.0
2013-1-21,Guangzhou,140.0,152.0
2013-1-21,Guangzhou,147.0,164.0
2013-1-21,Guangzhou,134.5,144.0
2013-1-21,Guangzhou,117.0,136.0
2013-1-21,Guangzhou,111.5,129.0
2013-1-21,Guangzhou,129.0,139.0
2013-1-21,Guangzhou,137.0,142.0
2013-1-21,Guangzhou,155.0,163.0
2013-1-21,Guangzhou,167.0,170.0
2013-1-21,Guangzhou,152.0,165.0
2013-1-21,Guangzhou,142.5,157.0
2013-1-21,Guangzhou,139.5,157.0
2013-1-22,Guangzhou,130.5,147.0
2013-1-22,Guangzhou,134.5,143.0
2013-1-22,Guangzhou,133.5,135.0
2013-1-22,Guangzhou,133.0,137.0
2013-1-22,Guangzhou,117.5,119.0
2013-1-22,Guangzhou,101.0,96.0
2013-1-22,Guangzhou,97.0,90.0
2013-1-22,Guangzhou,67.5,49.0
2013-1-22,Guangzhou,67.0,66.0
2013-1-22,Guangzhou,67.5,78.0
2013-1-22,Guangzhou,82.5,102.0
2013-1-22,Guangzhou,94.0,99.0
2013-1-22,Guangzhou,96.5,94.0
2013-1-22,Guangzhou,92.0,98.0
2013-1-22,Guangzhou,88.0,90.0
2013-1-22,Guangzhou,91.5,97.0
2013-1-22,Guangzhou,94.0,97.0
2013-1-22,Guangzhou,102.0,112.0
2013-1-22,Guangzhou,108.0,112.0
2013-1-22,Guangzhou,107.5,109.0
2013-1-22,Guangzhou,103.5,96.0
2013-1-22,Guangzhou,89.5,86.0
2013-1-22,Guangzhou,94.0,96.0
2013-1-22,Guangzhou,102.0,107.0
2013-1-23,Guangzhou,106.5,106.0
2013-1-23,Guangzhou,104.5,109.0
2013-1-23,Guangzhou,123.5,142.0
2013-1-23,Guangzhou,107.0,105.0
2013-1-23,Guangzhou,99.0,98.0
2013-1-23,Guangzhou,105.0,103.0
2013-1-23,Guangzhou,108.0,108.0
2013-1-23,Guangzhou,110.0,112.0
2013-1-23,Guangzhou,95.0,91.0
2013-1-23,Guangzhou,91.0,92.0
2013-1-23,Guangzhou,94.0,94.0
2013-1-23,Guangzhou,90.5,93.0
2013-1-23,Guangzhou,94.0,99.0
2013-1-23,Guangzhou,97.0,106.0
2013-1-23,Guangzhou,103.5,101.0
2013-1-23,Guangzhou,100.5,97.0
2013-1-23,Guangzhou,93.5,91.0
2013-1-23,Guangzhou,96.5,96.0
2013-1-23,Guangzhou,98.0,98.0
2013-1-23,Guangzhou,89.5,92.0
2013-1-23,Guangzhou,92.5,94.0
2013-1-23,Guangzhou,97.5,104.0
2013-1-24,Guangzhou,102.0,109.0
2013-1-24,Guangzhou,94.5,100.0
2013-1-24,Guangzhou,86.5,92.0
2013-1-24,Guangzhou,88.0,90.0
2013-1-24,Guangzhou,82.0,79.0
2013-1-24,Guangzhou,79.0,75.0
2013-1-24,Guangzhou,79.5,77.0
2013-1-24,Guangzhou,82.5,87.0
2013-1-24,Guangzhou,81.5,77.0
2013-1-24,Guangzhou,95.0,98.0
2013-1-24,Guangzhou,123.0,150.0
2013-1-24,Guangzhou,157.5,164.0
2013-1-24,Guangzhou,170.0,187.0
2013-1-24,Guangzhou,152.0,134.0
2013-1-24,Guangzhou,166.0,161.0
2013-1-24,Guangzhou,167.5,166.0
2013-1-24,Guangzhou,178.5,202.0
2013-1-24,Guangzhou,192.5,212.0
2013-1-24,Guangzhou,196.5,201.0
2013-1-24,Guangzhou,169.5,155.0
2013-1-24,Guangzhou,129.0,110.0
2013-1-24,Guangzhou,117.0,118.0
2013-1-24,Guangzhou,114.5,111.0
2013-1-24,Guangzhou,100.5,89.0
2013-1-25,Guangzhou,86.0,78.0
2013-1-25,Guangzhou,79.0,79.0
2013-1-25,Guangzhou,70.5,64.0
2013-1-25,Guangzhou,68.0,67.0
2013-1-25,Guangzhou,57.5,50.0
2013-1-25,Guangzhou,53.0,44.0
2013-1-25,Guangzhou,42.0,39.0
2013-1-25,Guangzhou,39.5,35.0
2013-1-25,Guangzhou,32.0,28.0
2013-1-25,Guangzhou,487.0,37.0
2013-1-25,Guangzhou,63.5,44.0
2013-1-25,Guangzhou,42.0,46.0
2013-1-25,Guangzhou,47.0,50.0
2013-1-25,Guangzhou,53.0,58.0
2013-1-25,Guangzhou,61.5,67.0
2013-1-25,Guangzhou,61.5,58.0
2013-1-25,Guangzhou,62.5,63.0
2013-1-25,Guangzhou,63.5,69.0
2013-1-25,Guangzhou,72.0,81.0
2013-1-25,Guangzhou,73.5,75.0
2013-1-30,Guangzhou,91.5,89.0
2013-1-30,Guangzhou,82.0,74.0
2013-1-30,Guangzhou,72.0,64.0
2013-1-30,Guangzhou,64.0,64.0
2013-1-30,Guangzhou,59.5,55.0
2013-1-30,Guangzhou,64.0,67.0
2013-1-30,Guangzhou,50.5,54.0
2013-1-30,Guangzhou,59.5,62.0
2013-1-30,Guangzhou,58.0,58.0
2013-1-30,Guangzhou,62.0,64.0
2013-1-30,Guangzhou,73.0,78.0
2013-1-30,Guangzhou,75.0,77.0
2013-1-30,Guangzhou,79.5,80.0
2013-1-31,Guangzhou,69.5,66.0
2013-1-31,Guangzhou,62.5,65.0
2013-1-31,Guangzhou,58.0,57.0
2013-1-31,Guangzhou,63.0,62.0
2013-1-31,Guangzhou,61.5,57.0
2013-1-31,Guangzhou,66.5,66.0
2013-1-31,Guangzhou,68.5,69.0
2013-1-31,Guangzhou,66.5,65.0
2013-1-31,Guangzhou,72.5,72.0
2013-1-31,Guangzhou,75.5,75.0
2013-1-31,Guangzhou,73.0,75.0
2013-1-31,Guangzhou,81.0,79.0
2013-1-31,Guangzhou,82.0,88.0
2013-1-31,Guangzhou,77.0,70.0
2013-1-31,Guangzhou,58.0,56.0
2013-1-31,Guangzhou,92.0,119.0
2013-1-31,Guangzhou,112.5,127.0
2013-1-31,Guangzhou,126.0,131.0
2013-1-31,Guangzhou,132.0,140.0
2013-1-31,Guangzhou,141.5,153.0
2013-1-31,Guangzhou,153.0,160.0
2013-1-31,Guangzhou,153.0,163.0
2013-1-31,Guangzhou,125.0,113.0
2013-1-31,Guangzhou,89.0,76.0
2013-2-1,Guangzhou,66.0,68.0
2013-2-1,Guangzhou,76.5,84.0
2013-2-1,Guangzhou,95.0,113.0
2013-2-1,Guangzhou,110.0,118.0
2013-2-1,Guangzhou,105.0,104.0
2013-2-1,Guangzhou,106.5,113.0
2013-2-1,Guangzhou,87.0,83.0
2013-2-1,Guangzhou,67.5,54.0
2013-2-1,Guangzhou,57.5,49.0
2013-2-1,Guangzhou,47.5,49.0
2013-2-1,Guangzhou,49.0,49.0
2013-2-1,Guangzhou,52.0,57.0
2013-2-1,Guangzhou,57.5,58.0
2013-2-1,Guangzhou,53.0,49.0
2013-2-1,Guangzhou,54.0,57.0
2013-2-1,Guangzhou,55.5,57.0
2013-2-1,Guangzhou,87.5,111.0
2013-2-1,Guangzhou,97.0,119.0
2013-2-1,Guangzhou,109.0,134.0
2013-2-1,Guangzhou,113.0,128.0
2013-2-1,Guangzhou,110.5,120.0
2013-2-2,Guangzhou,112.0,118.0
2013-2-2,Guangzhou,114.5,115.0
2013-2-2,Guangzhou,128.0,142.0
2013-2-2,Guangzhou,147.5,178.0
2013-2-2,Guangzhou,148.0,178.0
2013-2-2,Guangzhou,150.0,180.0
2013-2-2,Guangzhou,136.5,158.0
2013-2-2,Guangzhou,123.0,136.0
2013-2-2,Guangzhou,125.0,125.0
2013-2-2,Guangzhou,110.5,111.0
2013-2-2,Guangzhou,96.0,108.0
2013-2-2,Guangzhou,85.0,90.0
2013-2-2,Guangzhou,73.5,74.0
2013-2-2,Guangzhou,67.0,64.0
2013-2-2,Guangzhou,45.5,43.0
2013-2-2,Guangzhou,43.5,42.0
2013-2-2,Guangzhou,41.5,34.0
2013-2-2,Guangzhou,40.0,45.0
2013-2-2,Guangzhou,52.5,65.0
2013-2-2,Guangzhou,73.0,75.0
2013-2-2,Guangzhou,76.5,68.0
2013-2-2,Guangzhou,94.0,118.0
2013-2-2,Guangzhou,48.5,42.0
2013-2-2,Guangzhou,41.0,40.0
2013-2-3,Guangzhou,42.0,37.0
2013-2-3,Guangzhou,34.5,35.0
2013-2-3,Guangzhou,38.0,39.0
2013-2-3,Guangzhou,41.5,41.0
2013-2-3,Guangzhou,47.0,56.0
2013-2-3,Guangzhou,39.0,39.0
2013-2-3,Guangzhou,44.0,41.0
2013-2-3,Guangzhou,43.5,41.0
2013-2-3,Guangzhou,40.0,40.0
2013-2-3,Guangzhou,39.5,42.0
2013-2-3,Guangzhou,52.5,57.0
2013-2-3,Guangzhou,58.5,66.0
2013-2-3,Guangzhou,52.5,55.0
2013-2-3,Guangzhou,65.5,70.0
2013-2-3,Guangzhou,64.0,56.0
2013-2-3,Guangzhou,56.0,53.0
2013-2-3,Guangzhou,55.0,49.0
2013-2-3,Guangzhou,65.5,65.0
2013-2-3,Guangzhou,63.5,65.0
2013-2-3,Guangzhou,75.0,79.0
2013-2-3,Guangzhou,87.5,94.0
2013-2-3,Guangzhou,89.5,94.0
2013-2-3,Guangzhou,96.5,98.0
2013-2-3,Guangzhou,96.5,90.0
2013-2-4,Guangzhou,93.5,86.0
2013-2-4,Guangzhou,92.5,92.0
2013-2-4,Guangzhou,87.0,86.0
2013-2-4,Guangzhou,81.0,85.0
2013-2-4,Guangzhou,78.0,88.0
2013-2-4,Guangzhou,86.0,99.0
2013-2-4,Guangzhou,85.0,101.0
2013-2-4,Guangzhou,81.0,88.0
2013-2-4,Guangzhou,78.5,94.0
2013-2-4,Guangzhou,67.5,71.0
2013-2-4,Guangzhou,71.5,68.0
2013-2-4,Guangzhou,86.5,100.0
2013-2-4,Guangzhou,100.0,108.0
2013-2-4,Guangzhou,100.0,103.0
2013-2-4,Guangzhou,114.0,132.0
2013-2-4,Guangzhou,119.5,138.0
2013-2-4,Guangzhou,153.0,184.0
2013-2-4,Guangzhou,179.5,212.0
2013-2-4,Guangzhou,179.5,187.0
2013-2-4,Guangzhou,164.5,163.0
2013-2-4,Guangzhou,139.5,133.0
2013-2-4,Guangzhou,163.0,176.0
2013-2-5,Guangzhou,156.0,150.0
2013-2-5,Guangzhou,138.0,146.0
2013-2-5,Guangzhou,130.5,137.0
2013-2-5,Guangzhou,125.0,128.0
2013-2-5,Guangzhou,113.5,125.0
2013-2-5,Guangzhou,132.0,153.0
2013-2-5,Guangzhou,132.0,149.0
2013-2-5,Guangzhou,133.0,154.0
2013-2-5,Guangzhou,140.5,153.0
2013-2-5,Guangzhou,158.5,175.0
2013-2-5,Guangzhou,152.5,159.0
2013-2-5,Guangzhou,159.5,171.0
2013-2-5,Guangzhou,138.0,144.0
2013-2-5,Guangzhou,121.5,127.0
2013-2-5,Guangzhou,108.5,100.0
2013-2-5,Guangzhou,101.5,100.0
2013-2-5,Guangzhou,117.0,119.0
2013-2-5,Guangzhou,102.0,93.0
2013-2-5,Guangzhou,75.5,65.0
2013-2-5,Guangzhou,68.0,55.0
2013-2-5,Guangzhou,60.0,55.0
2013-2-5,Guangzhou,49.0,44.0
2013-2-5,Guangzhou,43.5,38.0
2013-2-6,Guangzhou,31.0,26.0
2013-2-6,Guangzhou,29.0,30.0
2013-2-6,Guangzhou,24.5,23.0
2013-2-6,Guangzhou,34.0,36.0
2013-2-6,Guangzhou,29.0,27.0
2013-2-6,Guangzhou,35.5,32.0
2013-2-6,Guangzhou,36.5,32.0
2013-2-6,Guangzhou,37.0,38.0
2013-2-6,Guangzhou,36.0,33.0
2013-2-6,Guangzhou,42.5,46.0
2013-2-6,Guangzhou,37.5,39.0
2013-2-6,Guangzhou,33.0,33.0
2013-2-6,Guangzhou,37.0,35.0
2013-2-6,Guangzhou,36.5,35.0
2013-2-6,Guangzhou,36.5,38.0
2013-2-6,Guangzhou,34.5,38.0
2013-2-6,Guangzhou,34.5,34.0
2013-2-6,Guangzhou,35.5,41.0
2013-2-6,Guangzhou,25.5,20.0
2013-2-6,Guangzhou,29.0,21.0
2013-2-6,Guangzhou,26.5,23.0
2013-2-6,Guangzhou,27.5,25.0
2013-2-6,Guangzhou,25.0,28.0
2013-2-7,Guangzhou,26.5,23.0
2013-2-7,Guangzhou,26.0,29.0
2013-2-7,Guangzhou,27.0,25.0
2013-2-7,Guangzhou,37.0,39.0
2013-2-7,Guangzhou,34.0,37.0
2013-2-7,Guangzhou,37.5,37.0
2013-2-7,Guangzhou,34.5,33.0
2013-2-7,Guangzhou,33.5,32.0
2013-2-7,Guangzhou,39.0,36.0
2013-2-7,Guangzhou,41.0,40.0
2013-2-7,Guangzhou,42.0,46.0
2013-2-7,Guangzhou,38.0,36.0
2013-2-7,Guangzhou,37.5,38.0
2013-2-7,Guangzhou,35.0,33.0
2013-2-7,Guangzhou,36.0,35.0
2013-2-7,Guangzhou,33.5,33.0
2013-2-7,Guangzhou,34.5,36.0
2013-2-7,Guangzhou,40.0,39.0
2013-2-7,Guangzhou,44.5,44.0
2013-2-7,Guangzhou,47.5,48.0
2013-2-7,Guangzhou,50.0,47.0
2013-2-7,Guangzhou,37.5,35.0
2013-2-7,Guangzhou,31.0,32.0
2013-2-7,Guangzhou,37.5,38.0
2013-2-8,Guangzhou,37.5,37.0
2013-2-8,Guangzhou,39.0,37.0
2013-2-8,Guangzhou,22.0,5.0
2013-2-8,Guangzhou,5.0,2.0
2013-2-8,Guangzhou,4.0,1.0
2013-2-8,Guangzhou,6.0,2.0
2013-2-8,Guangzhou,6.5,2.0
2013-2-8,Guangzhou,6.0,4.0
2013-2-8,Guangzhou,9.0,7.0
2013-2-8,Guangzhou,10.0,11.0
2013-2-8,Guangzhou,12.5,11.0
2013-2-8,Guangzhou,12.5,11.0
2013-2-8,Guangzhou,11.0,13.0
2013-2-8,Guangzhou,14.5,13.0
2013-2-8,Guangzhou,14.0,16.0
2013-2-8,Guangzhou,18.0,16.0
2013-2-8,Guangzhou,15.0,14.0
2013-2-8,Guangzhou,19.0,18.0
2013-2-8,Guangzhou,12.5,13.0
2013-2-8,Guangzhou,11.5,12.0
2013-2-8,Guangzhou,14.0,12.0
2013-2-9,Guangzhou,13.0,11.0
2013-2-9,Guangzhou,9.0,9.0
2013-2-9,Guangzhou,10.5,8.0
2013-2-9,Guangzhou,8.0,7.0
2013-2-9,Guangzhou,7.5,8.0
2013-2-9,Guangzhou,8.5,10.0
2013-2-9,Guangzhou,8.0,10.0
2013-2-9,Guangzhou,8.5,6.0
2013-2-9,Guangzhou,7.5,5.0
2013-2-9,Guangzhou,9.0,8.0
2013-2-9,Guangzhou,13.0,17.0
2013-2-9,Guangzhou,16.0,20.0
2013-2-9,Guangzhou,17.5,21.0
2013-2-9,Guangzhou,22.0,26.0
2013-2-9,Guangzhou,20.0,23.0
2013-2-9,Guangzhou,25.0,28.0
2013-2-9,Guangzhou,28.0,30.0
2013-2-9,Guangzhou,30.0,28.0
2013-2-9,Guangzhou,29.0,25.0
2013-2-9,Guangzhou,30.5,29.0
2013-2-9,Guangzhou,31.0,28.0
2013-2-9,Guangzhou,32.0,32.0
2013-2-9,Guangzhou,31.5,31.0
2013-2-10,Guangzhou,33.5,35.0
2013-2-10,Guangzhou,51.5,68.0
2013-2-10,Guangzhou,63.5,60.0
2013-2-10,Guangzhou,60.5,56.0
2013-2-10,Guangzhou,41.5,28.0
2013-2-10,Guangzhou,26.5,26.0
2013-2-10,Guangzhou,25.5,24.0
2013-2-10,Guangzhou,23.5,23.0
2013-2-10,Guangzhou,21.5,22.0
2013-2-10,Guangzhou,22.0,22.0
2013-2-10,Guangzhou,29.5,33.0
2013-2-10,Guangzhou,33.5,38.0
2013-2-10,Guangzhou,38.5,43.0
2013-2-10,Guangzhou,41.5,48.0
2013-2-10,Guangzhou,34.5,33.0
2013-2-10,Guangzhou,37.5,34.0
2013-2-10,Guangzhou,40.5,41.0
2013-2-10,Guangzhou,44.0,44.0
2013-2-10,Guangzhou,47.0,48.0
2013-2-10,Guangzhou,45.5,46.0
2013-2-10,Guangzhou,50.0,49.0
2013-2-10,Guangzhou,48.0,45.0
2013-2-10,Guangzhou,50.0,49.0
2013-2-10,Guangzhou,57.5,61.0
2013-2-11,Guangzhou,58.0,52.0
2013-2-11,Guangzhou,55.5,55.0
2013-2-11,Guangzhou,52.5,49.0
2013-2-11,Guangzhou,50.5,48.0
2013-2-11,Guangzhou,49.0,45.0
2013-2-14,Guangzhou,58.0,62.0
2013-2-14,Guangzhou,62.5,66.0
2013-2-14,Guangzhou,56.0,49.0
2013-2-14,Guangzhou,52.0,41.0
2013-2-14,Guangzhou,52.0,50.0
2013-2-14,Guangzhou,52.5,52.0
2013-2-14,Guangzhou,55.0,55.0
2013-2-14,Guangzhou,56.0,57.0
2013-2-14,Guangzhou,62.0,63.0
2013-2-14,Guangzhou,64.5,67.0
2013-2-14,Guangzhou,72.5,75.0
2013-2-14,Guangzhou,76.5,75.0
2013-2-14,Guangzhou,76.0,74.0
2013-2-14,Guangzhou,75.0,73.0
2013-2-14,Guangzhou,66.0,64.0
2013-2-15,Guangzhou,67.0,69.0
2013-2-15,Guangzhou,60.5,59.0
2013-2-15,Guangzhou,60.0,56.0
2013-2-15,Guangzhou,66.0,74.0
2013-2-15,Guangzhou,69.5,71.0
2013-2-15,Guangzhou,74.5,82.0
2013-2-15,Guangzhou,79.0,85.0
2013-2-15,Guangzhou,78.0,89.0
2013-2-15,Guangzhou,83.5,95.0
2013-2-15,Guangzhou,83.5,82.0
2013-2-15,Guangzhou,74.0,69.0
2013-2-15,Guangzhou,60.5,52.0
2013-2-15,Guangzhou,51.5,40.0
2013-2-15,Guangzhou,37.0,32.0
2013-2-15,Guangzhou,32.0,28.0
2013-2-15,Guangzhou,28.0,25.0
2013-2-15,Guangzhou,24.5,26.0
2013-2-15,Guangzhou,22.0,18.0
2013-2-15,Guangzhou,18.0,15.0
2013-2-15,Guangzhou,21.0,16.0
2013-2-15,Guangzhou,19.5,17.0
2013-2-15,Guangzhou,22.5,21.0
2013-2-15,Guangzhou,23.5,23.0
2013-2-15,Guangzhou,24.0,22.0
2013-2-16,Guangzhou,20.0,19.0
2013-2-16,Guangzhou,19.5,18.0
2013-2-16,Guangzhou,17.5,15.0
2013-2-16,Guangzhou,15.0,10.0
2013-2-16,Guangzhou,15.5,15.0
2013-2-16,Guangzhou,14.0,11.0
2013-2-16,Guangzhou,21.5,18.0
2013-2-16,Guangzhou,21.0,21.0
2013-2-16,Guangzhou,22.5,21.0
2013-2-16,Guangzhou,23.5,23.0
2013-2-16,Guangzhou,29.0,29.0
2013-2-16,Guangzhou,35.5,38.0
2013-2-16,Guangzhou,44.0,47.0
2013-2-16,Guangzhou,52.0,53.0
2013-2-16,Guangzhou,58.0,58.0
2013-2-16,Guangzhou,59.0,60.0
2013-2-16,Guangzhou,63.5,69.0
2013-2-16,Guangzhou,64.5,67.0
2013-2-16,Guangzhou,65.5,63.0
2013-2-16,Guangzhou,58.0,56.0
2013-2-16,Guangzhou,71.0,69.0
2013-2-16,Guangzhou,64.0,62.0
2013-2-16,Guangzhou,65.5,64.0
2013-2-16,Guangzhou,66.5,64.0
2013-2-17,Guangzhou,62.0,62.0
2013-2-17,Guangzhou,55.0,50.0
2013-2-17,Guangzhou,49.0,47.0
2013-2-17,Guangzhou,43.0,40.0
2013-2-17,Guangzhou,49.5,59.0
2013-2-17,Guangzhou,58.0,65.0
2013-2-17,Guangzhou,66.5,68.0
2013-2-17,Guangzhou,67.5,70.0
2013-2-17,Guangzhou,50.0,46.0
2013-2-17,Guangzhou,48.0,46.0
2013-2-17,Guangzhou,50.0,49.0
2013-2-17,Guangzhou,47.0,52.0
2013-2-17,Guangzhou,48.0,48.0
2013-2-17,Guangzhou,57.0,56.0
2013-2-17,Guangzhou,57.0,57.0
2013-2-17,Guangzhou,55.0,53.0
2013-2-17,Guangzhou,46.0,42.0
2013-2-17,Guangzhou,53.0,57.0
2013-2-17,Guangzhou,62.5,72.0
2013-2-17,Guangzhou,71.0,75.0
2013-2-17,Guangzhou,72.0,70.0
2013-2-17,Guangzhou,73.0,81.0
2013-2-17,Guangzhou,66.0,71.0
2013-2-17,Guangzhou,68.5,68.0
2013-2-18,Guangzhou,69.5,70.0
2013-2-18,Guangzhou,64.5,68.0
2013-2-18,Guangzhou,67.0,69.0
2013-2-18,Guangzhou,62.0,63.0
2013-2-18,Guangzhou,63.0,62.0
